   1.4590000e+03   4.0000000e+01  -3.0180000e+01  -6.9070000e+01             NaN             NaN             NaN   5.2200000e+01   3.2000000e+00             NaN   1.0000000e+01   2.3269147e+00   6.5000000e+01
   1.6010000e+03   3.9000000e+01  -3.2100000e+01  -6.8600000e+01             NaN             NaN             NaN   4.6200000e+01   3.2000000e+00             NaN   1.0000000e+01   4.6807772e+00   6.6000000e+01
   1.6010000e+03   3.9000000e+01  -3.2100000e+01  -6.8600000e+01             NaN             NaN             NaN   4.9500000e+01   3.2000000e+00             NaN   1.0000000e+01   4.6807772e+00   6.7000000e+01
  -5.0000000e+00   1.2600000e+02  -2.4120000e+01  -6.4720000e+01             NaN             NaN             NaN   4.0400000e+01   4.3000000e+00             NaN   1.0000000e+00   4.9562957e+00   6.8000000e+01
   0.0000000e+00   1.5000000e+02  -2.4120000e+01  -6.4720000e+01             NaN             NaN             NaN   4.4400000e+01   3.2000000e+00             NaN   1.0000000e+01   4.9562957e+00   6.9000000e+01
   1.2000000e+01   6.1000000e+01  -2.2750000e+01  -6.5900000e+01             NaN             NaN             NaN   4.1000000e+01   3.2000000e+00             NaN   1.0000000e+01   4.9656847e+00   7.0000000e+01
   7.7000000e+01   5.1000000e+01  -2.4340000e+01  -6.4640000e+01             NaN             NaN             NaN   4.7900000e+01   3.2000000e+00             NaN   1.0000000e+01   4.9844106e+00   7.1000000e+01
   9.9000000e+01   1.4700000e+02  -2.4120000e+01  -6.4720000e+01             NaN             NaN             NaN   4.5200000e+01   4.5000000e+00             NaN   1.0000000e+00   4.9842833e+00   7.2000000e+01
   1.6700000e+02   8.2000000e+01  -2.6580000e+01  -6.6030000e+01             NaN             NaN             NaN   4.4200000e+01   3.8000000e+00             NaN   1.0000000e+01   4.9896950e+00   7.3000000e+01
   1.7800000e+02   1.1200000e+02  -2.6890000e+01  -6.5710000e+01             NaN             NaN             NaN   4.2600000e+01   3.7000000e+00             NaN   1.0000000e+01   4.9897915e+00   7.4000000e+01
   3.8200000e+02   1.6300000e+02  -2.4120000e+01  -6.4720000e+01             NaN             NaN             NaN   4.1300000e+01   3.2000000e+00             NaN   1.0000000e+01   4.7966334e+00   7.5000000e+01
   3.9400000e+02   1.0700000e+02  -2.6880000e+01  -6.5710000e+01             NaN             NaN             NaN   3.9700000e+01   3.2000000e+00             NaN   1.0000000e+01   4.8324967e+00   7.6000000e+01
   4.2600000e+02   1.7600000e+02  -2.4220000e+01  -6.4650000e+01             NaN             NaN             NaN   3.7200000e+01   3.2000000e+00             NaN   1.0000000e+01   4.7976599e+00   7.7000000e+01
